index,NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Folate_DFE_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Vit_A_RAE,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_D_IU,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct
397,1398,Coconut Rice with Prawns and Vegetables,74,710,18,6,1,1,0,11,14,0.92,24,261,376,84,2.67,0.123,0.019,28.6,0,0.44,0.373,8.082,0.877,0.478,0,0,0,0,98.6,0.5,4,1,1,0,0,0,0,0,0.26,0.4,15,0,1.837,2.482,1.13,93,85,3 oz,2900,1 roast,27
398,1399,Rice and Mutton Stew,76,740,21,2,1,0,0,13,18,0.79,21,197,356,50,1.74,0.056,0.011,33.2,0.6,0.901,0.248,4.58,0.723,0.472,1,0,1,1,69.7,0.53,7,2,2,0,0,0,0,0,0.21,0.5,21,0,4.36,5.61,1.34,63,85,3 oz,117,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",22
399,1400,Jollof Rice with Beef and Carrots,69,760,23,6,1,0,0,11,21,1.07,19,181,374,48,2.38,0.077,0.012,45.3,0.6,0.632,0.254,4.419,0.648,0.366,3,0,3,3,93.6,0.54,7,2,2,0,0,0,0,0,0.24,1.2,47,0,5.11,6.06,1.17,80,85,3 oz,89,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",21
400,1401,Rice with Lentils and Sweet Potato,75,690,23,1,1,,,31,19,0.87,28,246,423,62,2.39,0.073,0.009,45.3,0.6,0.877,0.321,5.037,0.698,0.464,5,0,5,5,93.9,0.7,7,2,2,0,0,0,0,0,0.29,1.3,53,0,5.23,6.19,1.2,80,85,3 oz,87,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",21
401,1402,Rice with Steamed Fish and Vegetables,76,690,19,2,1,,,45,19,0.99,26,242,408,59,2.32,0.056,0.011,33.4,0.6,0.988,0.313,5.572,0.76,0.516,6,0,6,6,93.1,0.71,9,3,3,0,0,0,0,0,0.19,1,42,0,5.37,6.51,1.21,82,85,3 oz,89,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",21
402,1403,Tomato Rice with Grilled Chicken,46,740,12,41,1,,,11,17,0.84,23,211,389,52,1.84,0.062,0.012,36.1,0.6,0.989,0.267,4.915,0.781,0.527,5,0,5,5,75.6,0.63,7,2,2,0,0,0,0,0,0.18,0.5,22,0,1.95,2.56,0.61,59,85,3 oz,106,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",30
403,1404,Rice with Smoked Fish and Coconut Milk,19,710,17,43,7,13,0,247,18,1.13,20,183,387,50,2.48,0.079,0.013,48.2,0.6,0.659,0.267,4.588,0.677,0.387,4,0,4,4,98.2,0.55,7,2,2,0,0,0,0,0,0.21,0.8,31,0,3.38,4.16,0.7,79,85,3 oz,80,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",28
404,1405,Rice with Groundnut Sauce and Goat Meat,70,760,20,12,1,0,0,13,17,0.91,29,253,438,64,2.48,0.075,0.009,48.2,0.7,0.923,0.338,5.243,0.729,0.492,6,0,6,6,98.2,0.72,7,2,2,0,0,0,0,0,0.27,0.9,37,0,3.64,4.45,0.77,79,85,3 oz,79,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",28
405,1406,Rice with Sweet Pepper and Chicken,60,680,25,14,1,0,0,15,18,1.09,28,249,425,58,2.53,0.059,0.016,35.1,0.6,1.017,0.329,5.893,0.782,0.552,1,0,1,1,98.4,0.73,8,2,2,0,0,0,0,0,0.2,0.7,27,0,3.51,4.32,0.76,81,85,3 oz,81,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",28
406,1407,Rice with Pumpkin and Chicken,73,700,20,6,1,0,0,13,35,0.66,17,207,288,69,2.56,0.082,0.008,29.4,0,0.499,0.314,6.704,1.046,0.427,0,0,0,0,67.2,0.55,20,6,6,0,0,0,0,0,0.21,0.7,29,0,4.27,4.913,1.941,63,85,3 oz,263,1 chop,26
407,1408,Jollof Rice with Goat Meat and Vegetables,79,750,16,1,1,2,0,10,51,0.81,19,213,259,69,3.11,0.098,0.011,41.8,0,0.486,0.316,7.381,0.944,0.488,0,0,0,0,81.4,0.62,13,4,4,0,0,0,0,0,0.2,1,39,0,4.487,5.067,1.948,86,85,3 oz,206,1 chop,27
408,1409,Rice with Spinach and Fish Stew,73,690,22,6,1,0,0,11,56,0.87,20,241,315,74,3.15,0.105,0.01,36.4,0,0.49,0.313,7.927,1.104,0.489,0,0,0,0,67.5,0.66,15,4,4,0,0,0,0,0,0.21,1,40,0,4.339,4.887,1.894,78,85,3 oz,219,1 chop,27
409,1410,Rice with Lamb and Bell Peppers,77,720,19,3,1,0,0,16,31,0.81,19,194,318,76,3.21,0.094,0.016,38.7,0,0.482,0.379,6.705,1.331,0.436,0,0,0,0,83,0.79,12,4,4,0,0,0,0,0,0.22,0.9,35,0,5.9,6.684,2.465,83,85,3 oz,830,1 roast,20
410,1411,Coconut Rice with Beef and Green Beans,74,740,17,7,1,0,0,18,30,0.71,18,226,313,73,2.74,0.081,0.009,31.6,0,0.54,0.338,7.113,1.115,0.466,0,0,0,0,72.9,0.53,9,3,3,0,0,0,0,0,0.18,0.6,22,0,1.974,2.301,0.805,59,85,3 oz,263,1 chop,36
411,1412,Rice with Mackerel and Vegetables,76,710,18,6,1,0,0,20,49,0.85,20,224,270,70,3.28,0.097,0.012,44.3,0,0.507,0.332,7.604,0.968,0.515,0,0,0,0,86,0.61,6,2,2,0,0,0,0,0,0.21,0.9,36,0,2.59,5.819,1.093,87,85,3 oz,206,1 chop,33
412,1413,Chicken and Vegetable Fried Rice,77,720,13,10,1,1,0,62.8,55,0.91,21,255,332,76,3.34,0.105,0.011,38.5,0,0.513,0.329,8.218,1.145,0.517,0,0,0,0,71,0.66,8,2,2,0,0,0,0,0,0.23,0.9,36,0,2.322,2.707,0.947,78,85,3 oz,219,1 chop,33
413,1414,Coconut Rice with Vegetables and Tofu,88,680,11,0,1,1,0,7,27,0.85,19,203,337,78,3.41,0.093,0.018,41.2,0,0.505,0.403,6.882,1.398,0.46,0,0,0,0,88.3,0.8,4,1,1,0,0,0,0,0,0.24,0.8,31,0,3.934,4.572,1.524,83,85,3 oz,830,1 roast,30
414,1415,Rice with Shrimp and Pineapple,52,750,16,27,2,4,0,129,19,0.63,25,209,343,55,1.77,0.063,0.007,33.8,0,0.485,0.189,6.619,0.704,0.697,0,0,0,0,55.8,0.53,6,2,2,0,0,0,0,0,0.12,0.5,21,0,2.993,3.548,1.19,69,85,3 oz,199,"1 chop, without refuse (Yield from 1 raw chop, with refuse, weighing 259g)",25
415,1416,Vegetable Rice with Eggs and Avocado,66,670,17,14,2,1,0,82.8,55,0.86,20,225,273,73,3.28,0.104,0.012,44.1,0,0.518,0.336,7.868,1.007,0.519,0,0,0,0,95.1,0.66,14,4,4,0,0,0,0,0,0.19,0.8,33,0,4.934,5.557,2.155,81,85,3 oz,187,1 chop,20
416,1417,Rice with Beef and Groundnut (Peanut) Sauce,71,760,13,14,1,1,0,64,24,0.79,25,220,344,55,2.14,0.078,0.009,43.6,0,0.599,0.234,8.147,0.658,0.669,0,0,0,0,73.2,0.59,6,2,2,0,0,0,0,0,0.11,0.8,30,0,3.518,4.22,1.359,84,85,3 oz,157,"1 chop, without refuse (Yield from 1 cooked chop, with refuse, weighing 209g)",25
417,1418,Coconut Rice with Shrimp and Vegetables,73,730,15,12,1,1,0,72.25,33,0.89,20,213,350,83,3.53,0.103,0.018,42.6,0,0.536,0.422,7.42,1.478,0.485,0,0,0,0,92.4,0.87,15,4,4,0,0,0,0,0,0.21,0.6,25,0,4.859,5.478,2.073,76,85,3 oz,900,1 roast,18
418,1419,Jollof Rice with Plantain and Fish,69,740,17,13,2,0,,86.6,18,0.65,26,220,362,58,1.86,0.066,0.008,36,0,0.51,0.198,6.934,0.732,0.742,0,0,0,0,58.5,0.5,0,0,0,0,0,0,0,0,0.13,0.4,14,0,1.098,1.346,0.415,69,85,3 oz,178,"1 chop, without refuse (Yield from 1 raw chop, with refuse, weighing 259g)",31
419,1420,Rice with Spicy Tomato Sauce and Chicken,71,710,13,12,3,1,0,212.1,53,0.91,21,239,288,75,3.51,0.103,0.013,47.4,0,0.547,0.358,8.197,1.043,0.555,0,0,0,0,102.3,0.66,6,2,2,0,0,0,0,0,0.21,0.7,29,0,2.671,3.114,1.089,81,85,3 oz,187,1 chop,28
420,1421,Vegetable Rice with Ground Beef and Avocado,61,680,15,18,5,2,,156.9,23,0.8,26,228,356,56,2.22,0.081,0.009,45.7,0,0.624,0.243,8.485,0.672,0.701,0,0,0,0,76,0.54,0,0,0,0,0,0,0,0,0.1,0.7,28,0,2.156,2.643,0.816,84,146,"1 chop, without refuse (Yield from 1 cooked chop, with refuse, weighing 209g)",85,3 oz,30
421,1422,Rice with Spinach and Red Beans,62,690,20,14,4,1,,102.8,30,0.93,21,223,370,86,3.74,0.102,0.02,45.2,0,0.562,0.449,7.655,1.555,0.512,0,0,0,0,98.2,0.88,8,2,2,0,0,0,0,0,0.24,0.5,21,0,2.932,3.398,1.162,75,85,3 oz,900,1 roast,25
422,1423,Jollof Rice with Lamb and Vegetables,50,740,27,19,4,1,,139.1,25,0.59,23,203,337,56,1.85,0.065,0.008,35.5,0,0.456,0.177,6.331,0.693,0.682,0,0,0,0,54.8,0.54,8,2,2,0,0,0,0,0,0.12,0.7,26,0,2.365,2.756,0.964,58,133,"1 chop, without refuse (Yield from 1 raw chop, with refuse, weighing 201g)",453.6,1 lb,34
423,1424,Rice with Plantain and Groundnut Stew,79,720,19,1,1,0,0,26,53,0.81,19,213,259,70,3.1,0.101,0.011,41.5,0,0.492,0.318,7.505,0.962,0.491,0,0,0,0,91,0.64,16,5,5,0,0,0,0,0,0.19,0.9,37,0,5.435,6.088,2.397,79,85,3 oz,187,1 chop,23
424,1425,Coconut Rice with Vegetables and Tofu,76,700,17,6,2,0,0.5,8,28,0.68,24,209,329,55,2.15,0.084,0.006,42.8,0,0.541,0.21,7.478,0.632,0.637,0,0,0,0,70,0.58,8,2,2,0,0,0,0,0,0.11,0.9,35,0,4.486,5.41,1.593,67,112,"1 chop, without refuse (Yield from 1 cooked chop, with refuse, weighing 172g)",85,3 oz,35
425,1426,Curry Rice with Chicken and Mango,79,750,16,3,,0,0,14,19,0.96,21,230,272,91,2.91,0.085,0.007,40.2,0,0.522,0.295,9.49,1.478,0.485,0,0,0,0,92.2,0.87,16,5,5,0,0,0,0,0,0.21,0.7,29,0,5.442,6.183,2.474,78,85,3 oz,783,1 roast,23
426,1427,Rice with Okra and Fish Stew,71,720,25,3,1,0,0.6,191.25,24,0.61,25,216,359,60,1.97,0.068,0.009,38.3,0,0.484,0.186,6.685,0.725,0.735,0,0,0,0,57.9,0.5,0,0,0,0,0,0,0,0,0.13,0.5,19,0,1.617,1.999,0.524,56,85,3 oz,86,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",40
427,1428,Rice with Sweet Potatoes and Chicken,76,710,18,3,2,1,0.87,166.43,51,0.87,20,229,277,72,3.37,0.099,0.012,45.4,0,0.526,0.344,7.88,1.003,0.533,0,0,0,0,99.8,0.63,6,2,2,0,0,0,0,0,0.22,0.8,32,0,2.389,5.368,1.009,79,85,3 oz,187,1 chop,33
428,1429,Jollof Rice with Beef and Plantains,10,760,33,5,42,1,8.31,2157.86,26,0.68,25,218,343,57,2.25,0.088,0.007,45.4,0,0.569,0.219,7.855,0.648,0.675,0,0,0,0,73.3,0.52,0,0,0,0,0,0,0,0,0.1,0.8,32,0,2.816,3.482,0.913,66,85,3 oz,67,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",40
429,1430,Coconut Rice with Lamb and Vegetables,12,750,67,5,15,3,0.28,3760,13,1.02,22,244,287,95,3.09,0.082,0.007,43.1,0,0.552,0.312,10.003,1.569,0.516,0,0,0,0,99.1,0.89,9,3,3,0,0,0,0,0,0.23,0.6,24,0,3.254,3.83,1.453,78,85,3 oz,783,1 roast,31
430,1431,Spicy Rice with Vegetables and Tofu,55,700,18,11,5,9,2.43,,14,0.82,23,209,336,57,1.95,0.088,0.012,29.2,0,0.492,0.277,6.093,0.839,0.756,0,0,0,0,79.2,0.56,6,2,2,0,0,0,0,0,0.22,0.5,22,0,1.851,2.157,0.754,70,85,3 oz,453.6,1 lb,27
431,1432,Fried Rice with Beef and Vegetables,78,740,18,1,1,1,,62,12,0.71,24,285,400,58,1.97,0.085,0.013,44.1,0,0.633,0.264,7.537,0.966,0.507,0,0,0,0,84.7,0.63,13,4,4,0,0,0,0,0,0.22,0.6,22,0,4.294,5.18,2.16,87,85,3 oz,180,1 chop,24
432,1433,Biryani Rice with Chicken and Yogurt,72,760,22,3,,,,58,60,1.01,23,280,363,86,3.6,0.12,0.012,41.8,0,0.695,0.278,8.414,1.254,0.562,0,0,0,0,91,0.75,16,5,5,0,0,0,0,0,0.24,1,42,0,4.045,4.842,1.908,87,85,3 oz,195,1 chop,21
433,1434,Jollof Rice with Plantain and Chicken,67,780,19,5,1,0,0,26,15,0.94,25,228,340,57,2.52,0.116,0.009,44.4,0,0.639,0.36,7.865,1.037,0.75,0,0,0,0,90.7,0.64,6,2,2,0,0,0,0,0,0.11,0.7,29,0,4.113,5.042,1.499,89,85,3 oz,1046,"1 roast, without refuse (Yield from 1 cooked roast, with refuse, weighing 1515g)",31
434,1435,Rice with Mackerel and Tomato Sauce,47,710,16,8,,,,21,12,0.85,25,219,353,59,2.05,0.092,0.013,30.9,0,0.517,0.292,6.344,0.875,0.803,0,0,0,0,83.5,0.53,0,0,0,0,0,0,0,0,0.24,0.4,16,0,,1.537,0.424,69,85,3 oz,453.6,1 lb,33
435,1436,Rice with Spinach and Chicken,10,690,68,8,10,4,0.51,44.73,11,0.73,26,303,428,58,2.09,0.085,0.014,47.4,0,0.676,0.271,7.982,1.011,0.538,0,0,0,0,89.9,0.64,6,2,2,0,0,0,0,0,0.25,0.4,17,0,2.327,2.785,1.217,88,85,3 oz,180,1 chop,31
436,1437,Rice with Chicken and Garden Eggs (Eggplant),11,710,70,7,10,2,0.54,51.21,65,1.07,25,300,391,89,3.94,0.123,0.013,45.3,0,0.752,0.287,9.035,1.342,0.606,0,0,0,0,97.8,0.77,8,2,2,0,0,0,0,0,0.27,1,38,0,1.718,2.007,0.777,88,85,3 oz,195,1 chop,29
437,1438,Pilaf Rice with Lamb and Carrots,75,750,19,3,3,0,0,71,13,0.96,26,235,352,59,2.62,0.121,0.01,46.4,0,0.665,0.376,8.165,1.075,0.785,0,0,0,0,94.4,0.61,0,0,0,0,0,0,0,0,0.1,0.7,27,0,2.871,3.612,0.997,89,85,"3 oz,  (Yield from 1 cooked roast, with refuse, weighing 1515g)",985,"1 roast, without refuse",35
438,1439,Rice with Sweet Corn and Sausages,60,720,29,1,4,7,0.08,736,5,0.98,27,247,399,53,1.89,0.09,0.015,30.8,0,0.998,0.342,6.684,0.846,0.777,0,0,0,0,80.8,0.51,0,0,0,0,0,0,0,0,0.22,0.2,8,0,0.698,0.792,0.367,65,85,3 oz,453.6,1 lb,5
439,1440,Rice with Shrimp and Coconut Milk,69,740,20,4,3,3,1.33,10,6,1.15,29,267,421,57,2.42,0.111,0.013,38.2,0,0.95,0.387,7.432,1.012,0.739,0,0,0,0,88.9,0.57,0,0,0,0,0,0,0,0,0.08,0.2,10,0,1.198,1.334,0.506,73,85,3 oz,333,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",4
440,1441,Vegetable Rice with Tofu and Peanut Sauce,72,680,26,3,,0,0,14,7,0.5,26,226,373,48,1.55,0.056,0.007,33.1,0,0.667,0.185,7.988,0.727,0.726,0,0,0,0,57.8,0.53,4,1,1,0,0,0,0,0,0.13,0.4,18,0,2.45,2.985,0.878,67,85,3 oz,185,1 chop,12
441,1442,Coconut Rice with Grilled Fish,70,740,23,5,2,0,0,14,12,0.88,23,221,261,66,2.29,0.089,0.01,40.3,0,0.526,0.238,9.905,1.03,0.537,0,0,0,0,100,0.67,11,3,3,0,0,0,0,0,0.24,1,38,0,3.218,3.625,1.29,72,135,1 chop,,,6
442,1443,Tomato Rice with Beef and Green Beans,4,710,26,27,6,38,0,968,7,0.63,26,230,357,44,2.09,0.081,0.007,43.6,0,0.636,0.19,8.242,0.68,0.696,0,0,0,0,76,0.59,5,1,1,0,0,0,0,0,0.11,0.1,3,0,3.164,3.904,1.048,73,145,1 chop,85,3 oz,14
443,1444,Curry Rice with Chickpeas and Spinach,42,690,4,16,3,,,0.85,7,0.64,25,223,349,46,2.11,0.077,0.007,34.9,0,0.547,0.232,7.104,0.674,0.692,0,0,0,0,75.5,0.58,4,1,1,0,0,0,0,0,0.11,0.5,20,0,2.839,3.517,0.999,80,85,3 oz,848,1 roast,12
444,1445,Ginger Rice with Fried Fish,40,730,5,17,3,,,1,5,0.51,27,234,387,49,1.59,0.057,0.008,34.5,0,0.693,0.19,8.265,0.746,0.756,0,0,0,0,59.6,0.51,0,0,0,0,0,0,0,0,0.13,0.3,13,0,1.208,1.546,0.366,66,85,3 oz,185,1 chop,17
445,1446,Rice with Groundnut (Peanut) Stew,85,780,6,2,1,5,0.9,184,8,0.91,23,230,269,67,2.37,0.087,0.01,42.1,0,0.545,0.245,10.263,1.054,0.561,0,0,0,0,104.9,0.66,6,2,2,0,0,0,0,0,0.25,0.9,36,0,1.657,1.934,0.551,71,135,1 chop,,,13
446,1447,Rice with Vegetable Stew and Tofu,49,700,8,5,1,34,2.61,,5,0.63,27,237,367,45,2.15,0.083,0.007,45.3,0,0.658,0.195,8.512,0.692,0.722,0,0,0,0,78.3,0.56,0,0,0,0,0,0,0,0,0.1,0.6,23,0,2.077,2.651,0.605,72,145,1 chop,,,13
447,1448,Jollof Rice with Fried Plantain,8,770,12,4,2,71,2.4,50,6,0.64,26,227,357,47,2.16,0.079,0.007,35.8,0,0.561,0.237,7.277,0.684,0.713,0,0,0,0,77.3,0.55,0,0,0,0,0,0,0,0,0.1,0.4,18,0,1.927,2.464,0.631,79,85,3 oz,,,12
448,1449,Rice with Coconut and Pumpkin Stew,86,720,3,5,1,6,0,142,15,1.05,18,182,302,65,2.7,0.084,0.011,25.5,0.7,0.767,0.275,3.833,0.719,0.348,5,0,5,5,60.6,0.74,7,2,2,0,0,0,0,0,0.19,1.7,70,0,6.24,8.01,1.92,71,28.35,1 oz,453.6,1 lb,25
449,1450,Spicy Rice with Fish and Okra,88,730,1,4,0,7,0,32,24,1.32,18,212,329,68,3.71,0.113,0.022,33.4,0.5,0.581,0.329,3.991,0.6,0.288,5,0,5,5,80,0.8,8,2,2,0,0,0,0,0,0.19,1.5,61,0,7.86,9.47,2.05,90,135,"1 cup, diced",85,3 oz,25
450,1451,Rice with Mango and Shrimp Salad,89,680,3,3,,3,,,14,1.22,21,202,341,76,3.14,0.097,0.012,29.5,0.8,0.884,0.314,4.275,0.822,0.415,5,0,5,5,,0.84,6,2,2,,,,,,,,,,2.47,3.23,0.77,67,28.35,1 oz,453.6,1 lb,39
451,1452,Pounded Yam with Egusi Soup (Melon Seed Soup & Spinach),20,780,1,78,0,1,0,17,18,1.5,20,221,346,75,4.16,0.124,0.026,37.4,0.6,0.628,0.37,4.26,0.651,0.317,5,0,5,5,87,0.86,7,2,2,0,0,0,0,0,0.25,1,39,0,4.79,6.17,1.25,90,135,"1 cup, diced",85,3 oz,39
452,1453,Pounded Yam with Okra and Fish Soup,0,730,0,99,0,0,0,1,12,0.57,18,200,413,84,2.15,0.072,0.01,21.9,0,0.585,0.246,4.518,1.017,0.44,0,0,0,0,64.2,0.57,18,5,5,0,0,0,0,0,0.21,0.8,30,0,4.14,5.367,2.474,63,85,3 oz,2745,1 roast,22
453,1454,Pounded Yam with Efo Riro (Spinach & Assorted Meat Stew),0,810,0,100,0,0,0,0,16,0.92,22,240,357,96,3.1,0.107,0.022,29.4,0,0.439,0.322,5.308,1.197,0.346,5,0,5,5,103.4,0.74,13,4,4,0,0,0,0,0,0.26,1.1,45,0,4.854,6.173,2.783,86,85,3 oz,2252,1 roast,23
454,1455,Pounded Yam with Ogbono Soup (Wild Mango Seed Soup) and Goat Meat,1,760,0,99,0,0,0,0,19,1.18,17,228,325,70,3.45,0.111,0.033,33.6,0.2,0.522,0.302,3.918,0.532,0.348,4,0,4,4,,0.71,8,2,2,,,,,,,,,,8.78,10.72,2.35,94,135,"1 cup, diced",85,3 oz,27
455,1456,Pounded Yam with Bitterleaf Soup and Chicken,99,790,0,0,0,0,0,4,11,0.62,20,219,427,90,2.41,0.073,0.011,24,0,0.655,0.272,4.828,1.113,0.489,0,0,0,0,69.6,0.55,7,2,2,0,0,0,0,0,0.17,0.6,24,0,1.206,1.638,0.712,62,85,3 oz,2745,1 roast,32
456,1457,Pounded Yam with Afang Soup (Okazi and Waterleaf) + Snail,3,820,12,1,9,75,0,141,16,0.97,23,254,382,100,3.35,0.109,0.023,31.2,0,0.463,0.335,5.538,1.27,0.362,5,0,5,5,110.9,0.76,6,2,2,0,0,0,0,0,0.29,1,42,0,2.85,3.767,1.859,87,85,3 oz,2252,1 roast,30
457,1458,Pounded Yam with Groundnut Soup (Peanut Soup) + Beef,2,860,38,23,5,32,0.13,264.9,9,1.42,20,247,351,80,4.07,0.128,0.041,38.5,0.3,0.578,0.357,4.314,0.592,0.41,5,0,5,5,,0.78,7,0,0,,,,,,,0.9,36,,4.3,5.98,1.2,95,85,3 oz,191,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",43
458,1459,Pounded Yam with Nsala Soup (White Soup) + Catfish,61,770,,15,6,49,,71.06,16,1.12,20,190,318,61,3.09,0.096,0.011,26.2,0,0.52,0.353,4.239,1.447,0.486,0,0,0,0,73.3,0.91,8,2,2,0,0,0,0,0,0.22,0.7,30,0,4.348,5.206,1.597,62,85,3 oz,288,"1 steak, without refuse (Yield from 1 raw steak, with refuse, weighing 380g)",24
459,1460,Pounded Yam with Banga Soup (Palm Fruit Soup) + Tilapia,45,800,21,27,0,6,0.2,26.9,26,1.75,23,208,305,58,4.84,0.129,0.012,42.4,0,0.501,0.365,3.872,1.29,0.448,0,0,0,0,102.3,0.93,8,2,2,0,0,0,0,0,0.12,1.2,47,0,6.584,7.987,2.072,98,85,3 oz,185,"1 steak, without refuse (Yield from 1 cooked steak, with refuse, weighing 249g)",26
460,1461,Pounded Yam with Atama Soup + Smoked Fish & Periwinkle,4,790,37,34,1,23,0.3,226.5,36,1.4,21,210,326,69,4.51,0.058,0.003,36.3,0.3,0.695,0.397,4.07,0.727,0.277,4,0,4,4,87.9,1.06,9,3,3,0,0,0,0,0,0.29,1.6,63,0,5.95,7.42,1.46,95,85,3 oz,169,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 300 g)",23
461,1462,Pounded Yam with Vegetable and Mackerel Stew,6,760,35,46,10,3,,242,28,1.45,18,197,332,67,3.96,0.114,0.012,34.3,0.7,0.638,0.355,4.061,0.665,0.23,5,0,5,5,79.4,0.88,7,2,2,0,0,0,0,0,0.19,1.3,54,0,6.97,8.27,1.76,86,85,3 oz,262,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",24
462,1463,Pounded Yam with Ugu Soup and Shrimps,4,780,53,17,3,24,0.2,268.67,14,1.2,22,202,339,65,3.36,0.102,0.013,28.2,0,0.558,0.384,4.387,1.567,0.521,0,0,0,0,78.8,0.91,0,0,0,0,0,0,0,0,0.24,0.6,22,0,1.998,2.484,0.62,60,85,3 oz,258,"1 steak, without refuse (Yield from 1 raw steak, with refuse, weighing 379g)",32
463,1464,Pounded Yam with Ewedu & Stewed Turkey,9,750,5,9,5,72,4.5,445,25,1.85,24,217,318,60,5.2,0.137,0.013,45,0,0.526,0.388,3.935,1.367,0.47,0,0,0,0,108.7,0.9,0,0,0,0,0,0,0,0,0.11,1.1,45,0,5.023,6.199,1.402,100,85,3 oz,249,1 steak,32
464,1465,Pounded Yam with Oha Soup and Stockfish,67,770,8,1,1,19,0.71,,33,1.56,24,220,343,74,5.02,0.059,0.009,39.3,0.3,0.75,0.44,4.3,0.816,0.31,5,0,5,5,91.9,1.13,8,2,2,0,0,0,0,0,0.27,1.2,48,0,4.45,5.64,1.08,94,85,3 oz,147,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 300 g)",33
465,1466,Pounded Yam with Fisherman Soup (Mixed Seafood),5,800,17,1,5,72,3.05,,27,1.56,26,235,427,88,4.23,0.121,0.015,36.1,1,1.116,0.4,4.96,1.077,0.437,8,0,8,8,83.2,1.16,9,3,3,0,0,0,0,0,0.24,1,41,0,5.19,6.34,1.29,85,85,3 oz,238,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",31
466,1467,Pounded Yam with Green Amaranth (Tete) & Goat Meat Stew,76,790,8,5,3,4,4.5,,15,0.91,16,141,242,81,2.5,0.08,0.01,22,0,0.319,0.251,4.662,0.625,0.574,0,0,0,0,59.7,0.38,0,0,0,0,0,0,0,0,0.37,2.3,91,0,7.529,8.542,3.953,80,85,3 oz,,,30
467,1468,Pounded Yam with Bitterleaf Soup + Smoked Chicken,9,810,8,6,8,69,8.3,180,47,1.85,24,261,320,93,4.6,0.142,0.014,37.4,0,0.408,0.382,5.475,0.75,0.35,4,0,4,4,99.9,1.08,10,3,3,0,0,0,0,0,0.34,2.6,104,0,11.12,13.48,2.73,121,85,3 oz,177,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",38
468,1469,Pounded Yam with Egusi and Dry Fish,7,820,33,19,4,33,6.85,294.69,18,1,25,231,357,55,2.9,0.078,0.012,44.2,0.2,0.672,0.311,6.503,0.725,0.577,3,0,3,3,65.2,0.68,4,1,1,0,0,0,0,0,0.11,0.8,31,0,3.092,3.908,0.863,84,85,3 oz,231,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",31
469,1470,Pounded Yam with Scent Leaf & Beef Soup,62,780,20,17,2,4,0.75,64.38,6,0.48,26,221,386,87,1.42,0.048,0,46.9,0,0.69,0.203,8.21,0.7,0.363,0,0,0,0,63.1,0.41,4,1,1,0,0,0,0,0,0.18,0.6,23,0,0.801,0.958,0.287,56,114,4 oz,170,1 chop,16
470,1471,Pounded Yam with Ofe Owerri (Owerri Soup) + Snails and Cow Skin,61,850,11,17,1,2,4,208.745,10,1.6,14,282,258,120,1.27,0.24,0.094,15.9,13.5,0.155,0.275,4.275,2.8,0.19,6,0,6,6,,2.19,0,0,0,,,,,,,,,,2.079,1.659,1.429,2195,28.35,1 oz,113,4 oz,2
